assessment_id,student_id,course_id,module,type,max_score,scored,due_date,submitted_date
ASM001932,STU0108,CRS013,6,assignment,50,41.0,2024-12-02,2024-12-02
ASM001933,STU0108,CRS013,6,project,100,63.2,2024-12-08,2024-12-08
ASM001934,STU0108,CRS013,7,quiz,25,15.7,2024-11-29,2024-11-28
ASM001935,STU0108,CRS013,7,assignment,50,35.0,2024-11-22,2024-11-23
ASM001936,STU0108,CRS013,8,quiz,25,18.6,2025-01-01,2025-01-01
ASM001937,STU0108,CRS013,8,assignment,50,31.9,2025-01-06,2025-01-07
ASM001938,STU0108,CRS013,8,exam,100,88.4,2025-01-07,2025-01-08
ASM001939,STU0109,CRS006,1,quiz,25,16.0,2023-03-28,2023-04-02
ASM001940,STU0109,CRS006,1,assignment,50,36.4,2023-03-28,2023-04-04
ASM001941,STU0109,CRS006,2,quiz,25,15.0,2023-04-09,2023-04-10
ASM001942,STU0109,CRS006,2,assignment,50,34.3,2023-04-17,2023-04-16
ASM001943,STU0109,CRS006,3,quiz,25,12.4,2023-04-22,2023-04-24
ASM001944,STU0109,CRS006,3,assignment,50,34.0,2023-05-07,2023-05-09
ASM001945,STU0109,CRS006,3,project,100,51.9,2023-04-25,2023-04-23
ASM001946,STU0109,CRS006,4,quiz,25,19.7,2023-05-19,2023-05-17
ASM001947,STU0109,CRS006,4,assignment,50,34.0,2023-05-07,2023-05-07
ASM001948,STU0109,CRS006,5,quiz,25,12.2,2023-06-01,2023-05-31
ASM001949,STU0109,CRS006,5,assignment,50,20.1,2023-05-22,2023-05-20
ASM001950,STU0109,CRS006,6,quiz,25,11.9,2023-06-24,2023-06-23
ASM001951,STU0109,CRS006,6,assignment,50,39.5,2023-06-18,2023-06-19
ASM001952,STU0109,CRS006,6,project,100,67.9,2023-05-31,2023-05-31
ASM001953,STU0109,CRS006,7,quiz,25,12.0,2023-08-02,2023-07-30
ASM001954,STU0109,CRS006,7,assignment,50,49.0,2023-06-14,2023-06-21
ASM001955,STU0109,CRS006,8,quiz,25,12.3,2023-07-30,2023-08-06
ASM001956,STU0109,CRS006,8,assignment,50,32.5,2023-08-15,2023-08-16
ASM001957,STU0109,CRS006,9,quiz,25,20.0,2023-07-30,2023-07-31
ASM001958,STU0109,CRS006,9,assignment,50,37.8,2023-07-21,2023-07-21
ASM001959,STU0109,CRS006,9,project,100,70.8,2023-07-30,2023-07-27
ASM001960,STU0109,CRS006,10,quiz,25,11.3,2023-07-26,2023-07-25
ASM001961,STU0109,CRS006,10,assignment,50,43.6,2023-08-15,2023-08-16
ASM001962,STU0109,CRS006,10,exam,100,77.0,2023-08-25,2023-08-28
ASM001963,STU0110,CRS020,1,quiz,25,22.4,2023-08-08,2023-08-10
ASM001964,STU0110,CRS020,1,assignment,50,49.0,2023-08-11,2023-08-11
ASM001965,STU0110,CRS020,2,quiz,25,10.6,2023-08-24,2023-08-24
ASM001966,STU0110,CRS020,2,assignment,50,46.1,2023-09-01,2023-08-29
ASM001967,STU0110,CRS020,3,quiz,25,22.4,2023-09-21,2023-09-20
ASM001968,STU0110,CRS020,3,assignment,50,32.3,2023-09-09,2023-09-09
ASM001969,STU0110,CRS020,3,project,100,95.6,2023-09-24,2023-09-22
ASM001970,STU0110,CRS020,4,quiz,25,17.0,2023-10-03,2023-10-03
ASM001971,STU0110,CRS020,4,assignment,50,27.2,2023-09-21,2023-09-21
ASM001972,STU0110,CRS020,4,exam,100,68.1,2023-10-03,2023-10-02
ASM001973,STU0111,CRS016,1,quiz,25,15.2,2024-03-28,2024-03-28
ASM001974,STU0111,CRS016,1,assignment,50,35.3,2024-03-31,2024-03-30
ASM001975,STU0111,CRS016,2,quiz,25,16.7,2024-04-21,2024-04-28
ASM001976,STU0111,CRS016,2,assignment,50,22.8,2024-04-11,2024-04-16
ASM001977,STU0111,CRS016,3,quiz,25,19.1,2024-05-12,2024-05-09
ASM001978,STU0111,CRS016,3,assignment,50,25.4,2024-04-27,2024-04-27
ASM001979,STU0111,CRS016,3,project,100,56.2,2024-05-06,2024-05-06
ASM001980,STU0111,CRS016,4,quiz,25,11.4,2024-05-21,2024-05-24
ASM001981,STU0111,CRS016,4,assignment,50,23.3,2024-05-05,2024-05-06
ASM001982,STU0111,CRS016,5,quiz,25,10.4,2024-06-03,2024-06-04
ASM001983,STU0111,CRS016,5,assignment,50,39.4,2024-05-19,2024-05-18
ASM001984,STU0111,CRS016,6,quiz,25,18.9,2024-07-08,2024-07-11
ASM001985,STU0111,CRS016,6,assignment,50,28.6,2024-06-20,2024-06-20
ASM001986,STU0111,CRS016,6,project,100,66.9,2024-07-14,2024-07-14
ASM001987,STU0111,CRS016,6,exam,100,68.7,2024-07-14,2024-07-12
ASM001988,STU0112,CRS004,1,quiz,25,18.2,2024-09-18,2024-09-20
ASM001989,STU0112,CRS004,1,assignment,50,40.1,2024-09-15,2024-09-15
ASM001990,STU0112,CRS004,2,quiz,25,17.9,2024-10-10,2024-10-09
ASM001991,STU0112,CRS004,2,assignment,50,21.7,2024-10-10,2024-10-08
ASM001992,STU0112,CRS004,3,quiz,25,17.8,2024-10-31,2024-10-29
ASM001993,STU0112,CRS004,3,assignment,50,44.5,2024-10-19,2024-10-19
ASM001994,STU0112,CRS004,3,project,100,69.8,2024-10-28,2024-10-26
ASM001995,STU0112,CRS004,4,quiz,25,19.3,2024-11-13,2024-11-15
ASM001996,STU0112,CRS004,4,assignment,50,31.7,2024-11-05,2024-11-08
ASM001997,STU0112,CRS004,5,quiz,25,15.0,2024-12-07,2024-12-06
ASM001998,STU0112,CRS004,5,assignment,50,29.7,2024-11-12,2024-11-11
ASM001999,STU0112,CRS004,6,quiz,25,14.1,2024-11-27,2024-11-26
ASM002000,STU0112,CRS004,6,assignment,50,14.8,2024-12-09,2024-12-10
ASM002001,STU0112,CRS004,6,project,100,98.0,2024-12-15,2024-12-14
ASM002002,STU0112,CRS004,6,exam,100,77.7,2024-12-27,2024-12-27
ASM002003,STU0113,CRS004,1,quiz,25,13.5,2023-02-20,2023-02-19
ASM002004,STU0113,CRS004,1,assignment,50,40.1,2023-02-23,2023-02-23
ASM002005,STU0113,CRS004,2,quiz,25,7.1,2023-03-06,2023-03-13
ASM002006,STU0113,CRS004,2,assignment,50,40.2,2023-03-14,2023-03-16
ASM002007,STU0113,CRS004,3,quiz,25,13.2,2023-03-25,2023-03-23
ASM002008,STU0113,CRS004,3,assignment,50,21.7,2023-03-31,2023-04-01
ASM002009,STU0113,CRS004,3,project,100,98.0,2023-03-31,2023-03-28
ASM002010,STU0113,CRS004,4,quiz,25,9.9,2023-04-27,2023-04-30
ASM002011,STU0113,CRS004,4,assignment,50,29.3,2023-04-03,2023-04-05
ASM002012,STU0113,CRS004,5,quiz,25,13.1,2023-04-13,2023-04-20
ASM002013,STU0113,CRS004,5,assignment,50,24.9,2023-04-23,2023-04-24
ASM002014,STU0113,CRS004,6,quiz,25,11.7,2023-04-27,2023-04-26
ASM002015,STU0113,CRS004,6,assignment,50,27.3,2023-05-15,2023-05-15
ASM002016,STU0113,CRS004,6,project,100,61.9,2023-06-02,2023-06-01
ASM002017,STU0113,CRS004,6,exam,100,88.2,2023-05-15,2023-05-22
ASM002018,STU0114,CRS006,1,quiz,25,15.2,2023-08-15,2023-08-15
ASM002019,STU0114,CRS006,1,assignment,50,41.0,2023-08-20,2023-08-17
ASM002020,STU0114,CRS006,2,quiz,25,13.0,2023-08-31,2023-09-01
ASM002021,STU0114,CRS006,2,assignment,50,22.4,2023-09-12,2023-09-12
ASM002022,STU0114,CRS006,3,quiz,25,23.0,2023-09-30,2023-09-30
ASM002023,STU0114,CRS006,3,assignment,50,36.8,2023-09-27,2023-09-25
ASM002024,STU0114,CRS006,3,project,100,82.0,2023-09-18,2023-09-18
ASM002025,STU0114,CRS006,4,quiz,25,9.9,2023-10-04,2023-10-04
ASM002026,STU0114,CRS006,4,assignment,50,44.3,2023-10-20,2023-10-21
ASM002027,STU0114,CRS006,5,quiz,25,17.0,2023-10-15,2023-10-22
ASM002028,STU0114,CRS006,5,assignment,50,28.5,2023-10-10,2023-10-11
ASM002029,STU0114,CRS006,6,quiz,25,16.2,2023-11-29,2023-11-27
ASM002030,STU0114,CRS006,6,assignment,50,19.9,2023-10-30,2023-10-31
ASM002031,STU0114,CRS006,6,project,100,72.4,2023-10-24,2023-10-25
ASM002032,STU0114,CRS006,7,quiz,25,13.8,2023-12-26,2023-12-26
ASM002033,STU0114,CRS006,7,assignment,50,27.9,2023-11-14,2023-11-13
ASM002034,STU0114,CRS006,8,quiz,25,16.7,2024-01-16,2024-01-16
ASM002035,STU0114,CRS006,8,assignment,50,28.0,2024-01-08,2024-01-05
ASM002036,STU0114,CRS006,9,quiz,25,18.5,2024-01-10,2024-01-09
ASM002037,STU0114,CRS006,9,assignment,50,48.6,2024-01-10,2024-01-10
ASM002038,STU0114,CRS006,9,project,100,42.4,2024-01-01,2023-12-29
ASM002039,STU0114,CRS006,10,quiz,25,24.1,2024-02-17,2024-02-14
ASM002040,STU0114,CRS006,10,assignment,50,35.1,2024-02-07,2024-02-07
ASM002041,STU0114,CRS006,10,exam,100,76.6,2024-02-17,2024-02-16
ASM002042,STU0115,CRS017,1,quiz,25,15.8,2024-02-13,2024-02-15
ASM002043,STU0115,CRS017,1,assignment,50,16.3,2024-02-13,2024-02-11
ASM002044,STU0115,CRS017,2,quiz,25,6.9,2024-02-25,2024-02-25
ASM002045,STU0115,CRS017,2,assignment,50,28.7,2024-03-02,2024-03-02
ASM002046,STU0115,CRS017,3,quiz,25,17.0,2024-03-12,2024-03-12
ASM002047,STU0115,CRS017,3,assignment,50,27.6,2024-03-24,2024-03-26
ASM002048,STU0115,CRS017,3,project,100,55.0,2024-03-12,2024-03-17
ASM002049,STU0115,CRS017,4,quiz,25,16.9,2024-04-01,2024-03-30
ASM002050,STU0115,CRS017,4,assignment,50,32.7,2024-03-28,2024-03-25
ASM002051,STU0115,CRS017,5,quiz,25,23.5,2024-04-08,2024-04-08
ASM002052,STU0115,CRS017,5,assignment,50,34.8,2024-05-08,2024-05-09
ASM002053,STU0115,CRS017,6,quiz,25,14.4,2024-05-17,2024-05-16
ASM002054,STU0115,CRS017,6,assignment,50,27.3,2024-05-05,2024-05-05
ASM002055,STU0115,CRS017,6,project,100,71.2,2024-05-05,2024-05-06
ASM002056,STU0115,CRS017,6,exam,100,48.6,2024-05-11,2024-05-12
ASM002057,STU0116,CRS008,1,quiz,25,16.9,2024-09-23,2024-09-21
ASM002058,STU0116,CRS008,1,assignment,50,34.0,2024-09-20,2024-09-18
ASM002059,STU0116,CRS008,2,quiz,25,14.3,2024-10-05,2024-10-03
ASM002060,STU0116,CRS008,2,assignment,50,49.0,2024-10-05,2024-10-03
ASM002061,STU0116,CRS008,3,quiz,25,16.8,2024-11-01,2024-11-06
ASM002062,STU0116,CRS008,3,assignment,50,36.5,2024-10-17,2024-10-17
ASM002063,STU0116,CRS008,3,project,100,89.4,2024-11-07,2024-11-14
ASM002064,STU0116,CRS008,4,quiz,25,19.4,2024-11-24,2024-11-27
ASM002065,STU0116,CRS008,4,assignment,50,33.0,2024-11-28,2024-11-30
ASM002066,STU0116,CRS008,5,quiz,25,16.8,2024-11-24,2024-11-25
ASM002067,STU0116,CRS008,5,assignment,50,27.9,2024-11-14,2024-11-12
ASM002068,STU0116,CRS008,6,quiz,25,19.7,2024-11-28,2024-11-27
ASM002069,STU0116,CRS008,6,assignment,50,33.3,2024-12-22,2024-12-27
ASM002070,STU0116,CRS008,6,project,100,69.1,2024-11-28,2024-11-28
ASM002071,STU0116,CRS008,6,exam,100,39.6,2024-12-10,2024-12-09
ASM002072,STU0117,CRS012,1,quiz,25,23.5,2023-03-29,2023-03-29
ASM002073,STU0117,CRS012,1,assignment,50,30.8,2023-04-01,2023-03-30
ASM002074,STU0117,CRS012,2,quiz,25,14.1,2023-04-20,2023-04-20
ASM002075,STU0117,CRS012,2,assignment,50,25.4,2023-04-14,2023-04-14
ASM002076,STU0117,CRS012,3,quiz,25,15.1,2023-05-17,2023-05-17
ASM002077,STU0117,CRS012,3,assignment,50,32.5,2023-05-14,2023-05-19
ASM002078,STU0117,CRS012,3,project,100,77.0,2023-05-08,2023-05-15
ASM002079,STU0117,CRS012,4,quiz,25,16.7,2023-05-14,2023-05-14
ASM002080,STU0117,CRS012,4,assignment,50,24.8,2023-05-22,2023-05-29
ASM002081,STU0117,CRS012,5,quiz,25,10.5,2023-06-28,2023-06-28
ASM002082,STU0117,CRS012,5,assignment,50,36.5,2023-06-13,2023-06-15
ASM002083,STU0117,CRS012,6,quiz,25,11.0,2023-06-13,2023-06-14
ASM002084,STU0117,CRS012,6,assignment,50,37.5,2023-07-07,2023-07-10
ASM002085,STU0117,CRS012,6,project,100,98.0,2023-06-13,2023-06-13
ASM002086,STU0117,CRS012,7,quiz,25,9.0,2023-07-19,2023-07-19
ASM002087,STU0117,CRS012,7,assignment,50,48.3,2023-07-19,2023-07-20
ASM002088,STU0117,CRS012,8,quiz,25,8.6,2023-08-14,2023-08-14
ASM002089,STU0117,CRS012,8,assignment,50,25.5,2023-07-13,2023-07-12
ASM002090,STU0117,CRS012,8,exam,100,93.6,2023-08-14,2023-08-13
ASM002091,STU0118,CRS002,1,quiz,25,10.8,2023-08-26,2023-08-27
ASM002092,STU0118,CRS002,1,assignment,50,43.8,2023-08-24,2023-08-21
ASM002093,STU0118,CRS002,2,quiz,25,17.6,2023-09-06,2023-09-07
ASM002094,STU0118,CRS002,2,assignment,50,43.9,2023-09-16,2023-09-19
ASM002095,STU0118,CRS002,3,quiz,25,11.8,2023-09-23,2023-09-23
ASM002096,STU0118,CRS002,3,assignment,50,25.9,2023-09-23,2023-09-23
ASM002097,STU0118,CRS002,3,project,100,48.5,2023-09-23,2023-09-23
ASM002098,STU0118,CRS002,4,quiz,25,10.8,2023-10-28,2023-10-28
ASM002099,STU0118,CRS002,4,assignment,50,42.5,2023-10-24,2023-10-23
ASM002100,STU0118,CRS002,5,quiz,25,17.9,2023-10-18,2023-10-25
ASM002101,STU0118,CRS002,5,assignment,50,20.8,2023-11-17,2023-11-15
ASM002102,STU0118,CRS002,6,quiz,25,18.0,2023-12-07,2023-12-06
ASM002103,STU0118,CRS002,6,assignment,50,21.5,2023-11-01,2023-10-31
ASM002104,STU0118,CRS002,6,project,100,37.2,2023-11-01,2023-11-06
ASM002105,STU0118,CRS002,6,exam,100,69.8,2023-11-25,2023-11-23
ASM002106,STU0119,CRS008,1,quiz,25,16.0,2024-02-22,2024-02-22
ASM002107,STU0119,CRS008,1,assignment,50,45.9,2024-02-22,2024-02-20
ASM002108,STU0119,CRS008,2,quiz,25,20.8,2024-03-15,2024-03-14
ASM002109,STU0119,CRS008,2,assignment,50,25.2,2024-03-17,2024-03-17
ASM002110,STU0119,CRS008,3,quiz,25,14.9,2024-03-21,2024-03-21
ASM002111,STU0119,CRS008,3,assignment,50,20.0,2024-04-11,2024-04-11
ASM002112,STU0119,CRS008,3,project,100,34.4,2024-04-05,2024-04-10
ASM002113,STU0119,CRS008,4,quiz,25,16.9,2024-04-08,2024-04-05
ASM002114,STU0119,CRS008,4,assignment,50,32.9,2024-04-08,2024-04-15
ASM002115,STU0119,CRS008,5,quiz,25,22.4,2024-05-18,2024-05-17
ASM002116,STU0119,CRS008,5,assignment,50,40.1,2024-05-13,2024-05-15
ASM002117,STU0119,CRS008,6,quiz,25,18.6,2024-05-02,2024-05-07
ASM002118,STU0119,CRS008,6,assignment,50,27.4,2024-05-02,2024-04-30
ASM002119,STU0119,CRS008,6,project,100,53.1,2024-05-26,2024-05-24
ASM002120,STU0119,CRS008,6,exam,100,86.8,2024-06-07,2024-06-06
ASM002121,STU0120,CRS008,1,quiz,25,14.3,2024-08-01,2024-08-06
ASM002122,STU0120,CRS008,1,assignment,50,30.2,2024-08-04,2024-08-07
ASM002123,STU0120,CRS008,2,quiz,25,13.6,2024-08-25,2024-08-26
ASM002124,STU0120,CRS008,2,assignment,50,23.0,2024-08-19,2024-08-19
ASM002125,STU0120,CRS008,3,quiz,25,13.1,2024-09-17,2024-09-24
ASM002126,STU0120,CRS008,3,assignment,50,45.6,2024-09-05,2024-09-03
ASM002127,STU0120,CRS008,3,project,100,44.4,2024-09-08,2024-09-09
ASM002128,STU0120,CRS008,4,quiz,25,23.1,2024-09-22,2024-09-23
ASM002129,STU0120,CRS008,4,assignment,50,41.9,2024-09-22,2024-09-23
ASM002130,STU0120,CRS008,5,quiz,25,18.6,2024-10-09,2024-10-06
ASM002131,STU0120,CRS008,5,assignment,50,24.7,2024-10-09,2024-10-09
ASM002132,STU0120,CRS008,6,quiz,25,19.7,2024-11-07,2024-11-06
ASM002133,STU0120,CRS008,6,assignment,50,28.7,2024-11-07,2024-11-09
ASM002134,STU0120,CRS008,6,project,100,83.3,2024-10-20,2024-10-22
ASM002135,STU0120,CRS008,6,exam,100,68.3,2024-10-14,2024-10-19
ASM002136,STU0121,CRS004,1,quiz,25,20.4,2023-03-30,2023-04-02
ASM002137,STU0121,CRS004,1,assignment,50,35.3,2023-03-26,2023-03-28
ASM002138,STU0121,CRS004,2,quiz,25,19.6,2023-04-10,2023-04-11
ASM002139,STU0121,CRS004,2,assignment,50,43.1,2023-04-08,2023-04-06
ASM002140,STU0121,CRS004,3,quiz,25,11.0,2023-04-29,2023-04-26
ASM002141,STU0121,CRS004,3,assignment,50,45.5,2023-05-11,2023-05-10
ASM002142,STU0121,CRS004,3,project,100,69.7,2023-05-11,2023-05-11
ASM002143,STU0121,CRS004,4,quiz,25,20.4,2023-05-08,2023-05-13
ASM002144,STU0121,CRS004,4,assignment,50,37.3,2023-05-12,2023-05-12
ASM002145,STU0121,CRS004,5,quiz,25,19.6,2023-06-17,2023-06-17
ASM002146,STU0121,CRS004,5,assignment,50,34.9,2023-05-23,2023-05-20
ASM002147,STU0121,CRS004,6,quiz,25,12.9,2023-07-07,2023-07-08
ASM002148,STU0121,CRS004,6,assignment,50,36.0,2023-07-07,2023-07-06
ASM002149,STU0121,CRS004,6,project,100,45.8,2023-06-25,2023-06-25
ASM002150,STU0121,CRS004,6,exam,100,65.8,2023-06-01,2023-06-02
ASM002151,STU0122,CRS011,1,quiz,25,17.4,2023-09-18,2023-09-17
ASM002152,STU0122,CRS011,1,assignment,50,33.3,2023-09-21,2023-09-20
ASM002153,STU0122,CRS011,2,quiz,25,21.4,2023-10-03,2023-10-02
ASM002154,STU0122,CRS011,2,assignment,50,23.1,2023-10-13,2023-10-13
ASM002155,STU0122,CRS011,3,quiz,25,19.3,2023-10-18,2023-10-17
ASM002156,STU0122,CRS011,3,assignment,50,20.2,2023-11-05,2023-11-04
ASM002157,STU0122,CRS011,3,project,100,59.3,2023-10-24,2023-10-24
ASM002158,STU0122,CRS011,4,quiz,25,22.1,2023-10-29,2023-10-27
ASM002159,STU0122,CRS011,4,assignment,50,40.8,2023-11-26,2023-11-27
ASM002160,STU0122,CRS011,5,quiz,25,10.8,2023-11-22,2023-11-22
ASM002161,STU0122,CRS011,5,assignment,50,27.6,2023-11-17,2023-11-16
ASM002162,STU0122,CRS011,6,quiz,25,20.6,2023-11-26,2023-11-27
ASM002163,STU0122,CRS011,6,assignment,50,35.6,2024-01-01,2024-01-01
ASM002164,STU0122,CRS011,6,project,100,77.7,2023-12-02,2023-12-01
ASM002165,STU0122,CRS011,7,quiz,25,22.1,2023-12-10,2023-12-10
ASM002166,STU0122,CRS011,7,assignment,50,30.2,2024-01-28,2024-01-31
ASM002167,STU0122,CRS011,8,quiz,25,18.7,2024-02-18,2024-02-16
ASM002168,STU0122,CRS011,8,assignment,50,21.9,2024-01-25,2024-01-27
ASM002169,STU0122,CRS011,9,quiz,25,16.6,2024-01-25,2024-01-27
ASM002170,STU0122,CRS011,9,assignment,50,28.4,2024-02-21,2024-02-21
ASM002171,STU0122,CRS011,9,project,100,64.0,2024-02-21,2024-02-28
ASM002172,STU0122,CRS011,10,quiz,25,21.4,2024-03-11,2024-03-11
ASM002173,STU0122,CRS011,10,assignment,50,27.0,2024-03-11,2024-03-11
ASM002174,STU0122,CRS011,10,exam,100,83.8,2024-03-31,2024-03-29
ASM002175,STU0123,CRS002,1,quiz,25,13.6,2024-02-16,2024-02-14
ASM002176,STU0123,CRS002,1,assignment,50,35.9,2024-02-18,2024-02-18
ASM002177,STU0123,CRS002,2,quiz,25,15.6,2024-03-01,2024-02-29
ASM002178,STU0123,CRS002,2,assignment,50,8.3,2024-03-11,2024-03-10
ASM002179,STU0123,CRS002,3,quiz,25,22.4,2024-03-18,2024-03-17
ASM002180,STU0123,CRS002,3,assignment,50,28.9,2024-03-27,2024-03-30
ASM002181,STU0123,CRS002,3,project,100,72.9,2024-04-05,2024-04-12
ASM002182,STU0123,CRS002,4,quiz,25,14.3,2024-04-18,2024-04-21
ASM002183,STU0123,CRS002,4,assignment,50,39.3,2024-04-22,2024-04-22
ASM002184,STU0123,CRS002,5,quiz,25,15.0,2024-04-27,2024-04-24
ASM002185,STU0123,CRS002,5,assignment,50,44.0,2024-05-07,2024-05-09
ASM002186,STU0123,CRS002,6,quiz,25,21.8,2024-05-26,2024-05-25
ASM002187,STU0123,CRS002,6,assignment,50,28.5,2024-04-26,2024-04-26
ASM002188,STU0123,CRS002,6,project,100,46.5,2024-05-08,2024-05-08
ASM002189,STU0123,CRS002,6,exam,100,57.1,2024-05-20,2024-05-21
ASM002190,STU0124,CRS005,1,quiz,25,13.0,2024-09-19,2024-09-17
ASM002191,STU0124,CRS005,1,assignment,50,39.6,2024-09-19,2024-09-16
ASM002192,STU0124,CRS005,2,quiz,25,17.2,2024-10-01,2024-09-29
ASM002193,STU0124,CRS005,2,assignment,50,22.3,2024-10-07,2024-10-04
ASM002194,STU0124,CRS005,3,quiz,25,23.1,2024-10-13,2024-10-12
ASM002195,STU0124,CRS005,3,assignment,50,34.8,2024-10-28,2024-10-31
ASM002196,STU0124,CRS005,3,project,100,44.3,2024-10-19,2024-10-26
ASM002197,STU0124,CRS005,4,quiz,25,15.7,2024-11-12,2024-11-10
ASM002198,STU0124,CRS005,4,assignment,50,23.0,2024-10-31,2024-10-30
ASM002199,STU0124,CRS005,5,quiz,25,11.2,2024-11-10,2024-11-10
ASM002200,STU0124,CRS005,5,assignment,50,45.5,2024-12-10,2024-12-10
ASM002201,STU0124,CRS005,6,quiz,25,21.6,2024-11-30,2024-12-03
ASM002202,STU0124,CRS005,6,assignment,50,26.7,2024-12-06,2024-12-06
ASM002203,STU0124,CRS005,6,project,100,84.7,2024-12-24,2024-12-26
ASM002204,STU0124,CRS005,7,quiz,25,22.1,2025-01-05,2025-01-03
ASM002205,STU0124,CRS005,7,assignment,50,42.5,2024-12-29,2024-12-29
ASM002206,STU0124,CRS005,7,exam,100,76.9,2025-01-06,2025-01-05
ASM002207,STU0125,CRS015,1,quiz,25,9.4,2023-03-15,2023-03-13
ASM002208,STU0125,CRS015,1,assignment,50,30.2,2023-03-14,2023-03-14
ASM002209,STU0125,CRS015,2,quiz,25,21.1,2023-04-04,2023-04-04
ASM002210,STU0125,CRS015,2,assignment,50,30.1,2023-03-23,2023-03-30
ASM002211,STU0125,CRS015,3,quiz,25,22.5,2023-04-24,2023-04-22
ASM002212,STU0125,CRS015,3,assignment,50,47.7,2023-04-15,2023-04-15
ASM002213,STU0125,CRS015,3,project,100,42.6,2023-04-21,2023-04-19
ASM002214,STU0125,CRS015,4,quiz,25,14.7,2023-05-06,2023-05-04
ASM002215,STU0125,CRS015,4,assignment,50,27.7,2023-05-14,2023-05-12
ASM002216,STU0125,CRS015,5,quiz,25,11.9,2023-06-08,2023-06-10
ASM002217,STU0125,CRS015,5,assignment,50,38.8,2023-05-09,2023-05-07
ASM002218,STU0125,CRS015,6,quiz,25,10.5,2023-06-17,2023-06-17
ASM002219,STU0125,CRS015,6,assignment,50,25.9,2023-06-11,2023-06-11
ASM002220,STU0125,CRS015,6,project,100,31.5,2023-05-24,2023-05-25
ASM002221,STU0125,CRS015,7,quiz,25,10.5,2023-06-01,2023-06-02
ASM002222,STU0125,CRS015,7,assignment,50,31.3,2023-07-20,2023-07-18
ASM002223,STU0125,CRS015,8,quiz,25,11.2,2023-07-01,2023-07-01
ASM002224,STU0125,CRS015,8,assignment,50,49.0,2023-06-15,2023-06-17
ASM002225,STU0125,CRS015,9,quiz,25,22.4,2023-07-26,2023-07-24
ASM002226,STU0125,CRS015,9,assignment,50,32.5,2023-07-08,2023-07-08
ASM002227,STU0125,CRS015,9,project,100,31.4,2023-07-26,2023-07-25
ASM002228,STU0125,CRS015,10,quiz,25,17.6,2023-09-21,2023-09-21
ASM002229,STU0125,CRS015,10,assignment,50,26.8,2023-07-23,2023-07-22
ASM002230,STU0125,CRS015,10,exam,100,66.2,2023-08-12,2023-08-14
ASM002231,STU0126,CRS003,1,quiz,25,12.5,2023-08-03,2023-08-05
ASM002232,STU0126,CRS003,1,assignment,50,16.3,2023-07-31,2023-07-31
ASM002233,STU0126,CRS003,2,quiz,25,19.0,2023-08-13,2023-08-12
ASM002234,STU0126,CRS003,2,assignment,50,20.5,2023-08-17,2023-08-17
ASM002235,STU0126,CRS003,3,quiz,25,14.6,2023-09-05,2023-09-05
ASM002236,STU0126,CRS003,3,assignment,50,45.4,2023-09-17,2023-09-17
ASM002237,STU0126,CRS003,3,project,100,62.2,2023-09-08,2023-09-08
ASM002238,STU0126,CRS003,4,quiz,25,14.2,2023-10-04,2023-10-06
ASM002239,STU0126,CRS003,4,assignment,50,21.3,2023-09-18,2023-09-15
ASM002240,STU0126,CRS003,5,quiz,25,17.8,2023-09-24,2023-09-24
ASM002241,STU0126,CRS003,5,assignment,50,42.3,2023-09-24,2023-09-25
ASM002242,STU0126,CRS003,5,exam,100,49.4,2023-09-24,2023-09-29
ASM002243,STU0127,CRS005,1,quiz,25,9.2,2024-03-09,2024-03-16
ASM002244,STU0127,CRS005,1,assignment,50,35.4,2024-03-08,2024-03-05
ASM002245,STU0127,CRS005,2,quiz,25,19.5,2024-03-22,2024-03-22
ASM002246,STU0127,CRS005,2,assignment,50,24.1,2024-03-28,2024-04-02
ASM002247,STU0127,CRS005,3,quiz,25,17.4,2024-04-19,2024-04-19
ASM002248,STU0127,CRS005,3,assignment,50,37.1,2024-04-16,2024-04-16
ASM002249,STU0127,CRS005,3,project,100,66.2,2024-04-07,2024-04-06
ASM002250,STU0127,CRS005,4,quiz,25,12.4,2024-05-09,2024-05-07
ASM002251,STU0127,CRS005,4,assignment,50,19.5,2024-05-13,2024-05-13
ASM002252,STU0127,CRS005,5,quiz,25,17.4,2024-05-19,2024-05-17
ASM002253,STU0127,CRS005,5,assignment,50,22.1,2024-05-24,2024-05-24
ASM002254,STU0127,CRS005,6,quiz,25,13.4,2024-06-18,2024-06-16
ASM002255,STU0127,CRS005,6,assignment,50,34.7,2024-05-13,2024-05-16
ASM002256,STU0127,CRS005,6,project,100,71.8,2024-05-19,2024-05-19
ASM002257,STU0127,CRS005,7,quiz,25,17.1,2024-07-15,2024-07-15
ASM002258,STU0127,CRS005,7,assignment,50,47.9,2024-06-17,2024-06-15
ASM002259,STU0127,CRS005,8,quiz,25,7.2,2024-06-26,2024-06-27
ASM002260,STU0127,CRS005,8,assignment,50,48.6,2024-06-18,2024-06-16
ASM002261,STU0127,CRS005,8,exam,100,69.0,2024-07-12,2024-07-10
ASM002262,STU0128,CRS017,1,quiz,25,14.8,2024-08-30,2024-08-31
ASM002263,STU0128,CRS017,1,assignment,50,26.5,2024-08-25,2024-08-30
ASM002264,STU0128,CRS017,2,quiz,25,22.5,2024-09-20,2024-09-18
ASM002265,STU0128,CRS017,2,assignment,50,19.0,2024-09-14,2024-09-13
